Object_Name	Parent_Object	Target_Object	Property	Date_From	Date_To	Value	Variable	Variable_Effect	Timeslice	Timeslice_Index	Group_id	Priority	Scenario
TO Lignite 2005			Capacity	2005-01-01	2038-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2010			Capacity	2010-01-01	2038-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2015			Capacity	2015-01-01	2038-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2020			Capacity	2020-01-01	2039-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2025			Capacity	2025-01-01	2039-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2030			Capacity	2030-01-01	2040-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2035			Capacity	2035-01-01	2040-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2040			Capacity	2040-01-01	2040-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2045			Capacity	2045-01-01	2040-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2050			Capacity	2050-01-01	2100-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2055			Capacity	2055-01-01	2105-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2060			Capacity	2060-01-01	2110-01-01	0	TO Availability Lignite	Multiply					
TO Lignite 2065			Capacity	2065-01-01	2115-01-01	0	TO Availability Lignite	Multiply					
TO Liquid 1990			Capacity	1990-01-01	2040-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 1995			Capacity	1995-01-01	2045-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2000			Capacity	2000-01-01	2050-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2005			Capacity	2005-01-01	2055-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2010			Capacity	2010-01-01	2060-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2015			Capacity	2015-01-01	2065-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2020			Capacity	2020-01-01	2070-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2025			Capacity	2025-01-01	2075-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2030			Capacity	2030-01-01	2080-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2035			Capacity	2035-01-01	2085-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2040			Capacity	2040-01-01	2090-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2045			Capacity	2045-01-01	2095-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2050			Capacity	2050-01-01	2100-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2055			Capacity	2055-01-01	2105-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2060			Capacity	2060-01-01	2110-01-01	0	TO Availability Liquid	Multiply					
TO Liquid 2065			Capacity	2065-01-01	2115-01-01	0	TO Availability Liquid	Multiply					
TO Nuclear 1990			Capacity	1990-01-01	2040-01-01	0	TO Availability Nuclear	Multiply					
TO Nuclear 1995			Capacity	1995-01-01	2045-01-01	0	TO Availability Nuclear	Multiply					
TO Nuclear 2000			Capacity	2000-01-01	2050-01-01	0	TO Availability Nuclear	Multiply					
TO Nuclear 2005			Capacity	2005-01-01	2055-01-01	0	TO Availability Nuclear	Multiply					
TO Nuclear 2010			Capacity	2010-01-01	2060-01-01	0	TO Availability Nuclear	Multiply					
TO Nuclear 2015			Capacity	2015-01-01	2065-01-01	0	TO Availability Nuclear	Multiply					
TO Nuclear 2020			Capacity	2020-01-01	2070-01-01	0	TO Availability Nuclear	Multiply					
TO OCGT 1990			Capacity	1990-01-01	2040-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 1995			Capacity	1995-01-01	2045-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2000			Capacity	2000-01-01	2050-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2005			Capacity	2005-01-01	2055-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2010			Capacity	2010-01-01	2060-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2015			Capacity	2015-01-01	2065-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2020			Capacity	2020-01-01	2070-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2025			Capacity	2025-01-01	2075-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2030			Capacity	2030-01-01	2080-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2035			Capacity	2035-01-01	2085-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2040			Capacity	2040-01-01	2090-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2045			Capacity	2045-01-01	2095-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2050			Capacity	2050-01-01	2100-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2055			Capacity	2055-01-01	2105-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2060			Capacity	2060-01-01	2110-01-01	0	TO Availability OCGT	Multiply					
TO OCGT 2065			Capacity	2065-01-01	2115-01-01	0	TO Availability OCGT	Multiply					
TO Tokyo_Gas_Bay_Power			Capacity	2000-01-01	2100-01-01	102.89	TO Availability Hard Coal	Multiply					
TO Nakasode_CC			Capacity	2000-01-01	2100-01-01	107.39	TO Availability CCGT	Multiply					
TO Ichihara_CC			Capacity	2000-01-01	2100-01-01	110	TO Availability CCGT	Multiply					
TO Kamisu			Capacity	2000-01-01	2100-01-01	112	TO Availability Hard Coal	Multiply					
TO Suzukawa_Energy_Center			Capacity	2000-01-01	2100-01-01	112	TO Availability Hard Coal	Multiply					
TO Ibaraki_CC_u3			Capacity	2000-01-01	2100-01-01	112.3	TO Availability CCGT	Multiply					
TO Shin_Nakasode_CC			Capacity	2000-01-01	2100-01-01	112.4	TO Availability CCGT	Multiply					
TO Ibaraki_CC_u2			Capacity	2000-01-01	2100-01-01	113.58	TO Availability CCGT	Multiply					
TO Kashima			Capacity	2000-01-01	2100-01-01	125	TO Availability Boiler	Multiply					
TO JFE_East_Japan_Works_(Keihin)_u1			Capacity	2000-01-01	2100-01-01	135	TO Availability CCGT	Multiply					
TO JFE_East_Japan_Works_(Chiba)_u3			Capacity	2000-01-01	2100-01-01	138	TO Availability CCGT	Multiply					
TO JFE_East_Japan_Works_(Keihin)_u2			Capacity	2000-01-01	2100-01-01	142	TO Availability CCGT	Multiply					
TO JFE_East_Japan_Works_(Keihin)_u3			Capacity	2000-01-01	2100-01-01	142	TO Availability CCGT	Multiply					
TO JFE_East_Japan_Works_(Chiba)_u4			Capacity	2000-01-01	2100-01-01	143.68	TO Availability CCGT	Multiply					
TO Kawasaki_JR_CC_u1			Capacity	2000-01-01	2100-01-01	144.2	TO Availability Boiler	Multiply					
TO JFE_East_Japan_Works_(Chiba)_CC			Capacity	2000-01-01	2100-01-01	149	TO Availability CCGT	Multiply					
TO Kimitsu_Kyodo_CC_u6			Capacity	2000-01-01	2100-01-01	152.9	TO Availability CCGT	Multiply					
TO Futtsu_CC_u1-2			Capacity	2000-01-01	2100-01-01	160	TO Availability CCGT	Multiply					
TO Futtsu_CC_u1-4			Capacity	2000-01-01	2100-01-01	160	TO Availability CCGT	Multiply					
TO Futtsu_CC_u2-1			Capacity	2000-01-01	2100-01-01	160	TO Availability CCGT	Multiply					
TO Futtsu_CC_u2-2			Capacity	2000-01-01	2100-01-01	160	TO Availability CCGT	Multiply					
TO Futtsu_CC_u2-4			Capacity	2000-01-01	2100-01-01	160	TO Availability CCGT	Multiply					
TO Futtsu_CC_u2-5			Capacity	2000-01-01	2100-01-01	160	TO Availability CCGT	Multiply					
TO Futtsu_CC_u2-7			Capacity	2000-01-01	2100-01-01	160	TO Availability CCGT	Multiply					
TO Futtsu_CC_u2-6			Capacity	2000-01-01	2100-01-01	162	TO Availability CCGT	Multiply					
TO Futtsu_CC_u2-3			Capacity	2000-01-01	2100-01-01	165	TO Availability Boiler	Multiply					
TO Futtsu_CC_u1-5			Capacity	2000-01-01	2100-01-01	165	TO Availability CCGT	Multiply					
TO Futtsu_CC_u1-7			Capacity	2000-01-01	2100-01-01	165	TO Availability CCGT	Multiply					
TO Futtsu_CC_u1-1			Capacity	2000-01-01	2100-01-01	167	TO Availability Boiler	Multiply					
TO Futtsu_CC_u1-3			Capacity	2000-01-01	2100-01-01	167	TO Availability Boiler	Multiply					
TO Futtsu_CC_u1-6			Capacity	2000-01-01	2100-01-01	167	TO Availability Boiler	Multiply					
TO Yokohama_u5			Capacity	2000-01-01	2100-01-01	175	TO Availability Boiler	Multiply					
TO Kawasaki_JR_CC_u2			Capacity	2000-01-01	2100-01-01	187.4	TO Availability Boiler	Multiply					
TO JFE_East_Japan_Works_(Keihin)_New_u1			Capacity	2000-01-01	2100-01-01	188.2	TO Availability Boiler	Multiply					
TO Mizue_u1			Capacity	2000-01-01	2100-01-01	194.89	TO Availability Boiler	Multiply					
TO Kawasaki_JR_CC_u3			Capacity	2000-01-01	2100-01-01	198.4	TO Availability Boiler	Multiply					
TO Kawasaki_JR_CC_u4			Capacity	2000-01-01	2100-01-01	210.6	TO Availability Boiler	Multiply					
TO Tokyo_Gas_Yokosuka_CC			Capacity	2000-01-01	2100-01-01	239.7	TO Availability Boiler	Multiply					
TO Nakoso_u10			Capacity	2000-01-01	2100-01-01	250	TO Availability Hard Coal	Multiply					
TO Goi_u1			Capacity	2000-01-01	2100-01-01	265	TO Availability Boiler	Multiply					
TO Goi_u2			Capacity	2000-01-01	2100-01-01	265	TO Availability CCGT	Multiply					
TO Goi_u3			Capacity	2000-01-01	2100-01-01	265	TO Availability CCGT	Multiply					
TO Goi_u4			Capacity	2000-01-01	2100-01-01	265	TO Availability CCGT	Multiply					
TO Kashima_Kyodo_u5			Capacity	2000-01-01	2100-01-01	300	TO Availability CCGT	Multiply					
TO Kimitsu_Kyodo_CC_u5			Capacity	2000-01-01	2100-01-01	300	TO Availability CCGT	Multiply					
TO Kimitsu_Kyodo_u3			Capacity	2000-01-01	2100-01-01	350	TO Availability Boiler	Multiply					
TO Kimitsu_Kyodo_u4			Capacity	2000-01-01	2100-01-01	350	TO Availability Boiler	Multiply					
TO Minami_Yokohama_u2			Capacity	2000-01-01	2100-01-01	350	TO Availability Boiler	Multiply					
TO Yokohama_u6			Capacity	2000-01-01	2100-01-01	350	TO Availability Boiler	Multiply					
TO Yokohama_CC_u7-3			Capacity	2000-01-01	2100-01-01	350	TO Availability Boiler	Multiply					
TO Yokohama_CC_u8-1			Capacity	2000-01-01	2100-01-01	350	TO Availability Boiler	Multiply					
TO Kashima_Kyodo_u4			Capacity	2000-01-01	2100-01-01	350	TO Availability Boiler	Multiply					
TO Kashima_Kyodo_u3			Capacity	2000-01-01	2100-01-01	350	TO Availability CCGT	Multiply					
TO Minami_Yokohama_u1			Capacity	2000-01-01	2100-01-01	350	TO Availability CCGT	Multiply					
TO Yokohama_CC_u8-2			Capacity	2000-01-01	2100-01-01	350	TO Availability CCGT	Multiply					
TO Goi_u5			Capacity	2000-01-01	2100-01-01	350	TO Availability CCGT	Multiply					
TO Goi_u6			Capacity	2000-01-01	2100-01-01	350	TO Availability CCGT	Multiply					
TO Ohi_u2			Capacity	2000-01-01	2100-01-01	350	TO Availability CCGT	Multiply					
TO Ohi_u3			Capacity	2000-01-01	2100-01-01	350	TO Availability CCGT	Multiply					
TO Ohi_u1			Capacity	2000-01-01	2100-01-01	350	TO Availability Coal	Multiply					
TO Chiba_CC_u1-1			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Chiba_CC_u1-2			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Chiba_CC_u1-3			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Chiba_CC_u1-4			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Chiba_CC_u2-1			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Chiba_CC_u2-2			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Chiba_CC_u2-3			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Chiba_CC_u2-4			Capacity	2000-01-01	2100-01-01	360	TO Availability CCGT	Multiply					
TO Yokohama_CC_u7-1			Capacity	2000-01-01	2100-01-01	377	TO Availability Boiler	Multiply					
TO Yokohama_CC_u7-2			Capacity	2000-01-01	2100-01-01	377	TO Availability CCGT	Multiply					
TO Yokohama_CC_u7-4			Capacity	2000-01-01	2100-01-01	377	TO Availability CCGT	Multiply					
TO Yokohama_CC_u8-3			Capacity	2000-01-01	2100-01-01	377	TO Availability CCGT	Multiply					
TO Yokohama_CC_u8-4			Capacity	2000-01-01	2100-01-01	377	TO Availability CCGT	Multiply					
TO Futtsu_CC_u3-1			Capacity	2000-01-01	2100-01-01	380	TO Availability CCGT	Multiply					
TO Futtsu_CC_u3-2			Capacity	2000-01-01	2100-01-01	380	TO Availability CCGT	Multiply					
TO Futtsu_CC_u3-3			Capacity	2000-01-01	2100-01-01	380	TO Availability CCGT	Multiply					
TO Futtsu_CC_u3-4			Capacity	2000-01-01	2100-01-01	380	TO Availability CCGT	Multiply					
TO Shinagawa_CC_u1-1			Capacity	2000-01-01	2100-01-01	380	TO Availability CCGT	Multiply					
TO Shinagawa_CC_u1-2			Capacity	2000-01-01	2100-01-01	380	TO Availability CCGT	Multiply					
TO Shinagawa_CC_u1-3			Capacity	2000-01-01	2100-01-01	380	TO Availability CCGT	Multiply					
TO Ogishima_Power_CC_u1			Capacity	2000-01-01	2100-01-01	407.1	TO Availability CCGT	Multiply					
TO Ogishima_Power_CC_u2			Capacity	2000-01-01	2100-01-01	407.1	TO Availability CCGT	Multiply					
TO Ogishima_Power_CC_u3			Capacity	2000-01-01	2100-01-01	407.1	TO Availability CCGT	Multiply					
TO Kawasaki_Natural_Gas_Power_Generation_u1			Capacity	2000-01-01	2100-01-01	413	TO Availability CCGT	Multiply					
TO Kawasaki_Natural_Gas_Power_Generation_u2			Capacity	2000-01-01	2100-01-01	413	TO Availability CCGT	Multiply					
TO Kashima_CC_u7-1			Capacity	2000-01-01	2100-01-01	420	TO Availability CCGT	Multiply					
TO Kashima_CC_u7-2			Capacity	2000-01-01	2100-01-01	420	TO Availability CCGT	Multiply					
TO Kashima_CC_u7-3			Capacity	2000-01-01	2100-01-01	420	TO Availability CCGT	Multiply					
TO Negishi_IGCC			Capacity	2000-01-01	2100-01-01	431.45	TO Availability Hard Coal	Multiply					
TO Minami_Yokohama_u3			Capacity	2000-01-01	2100-01-01	450	TO Availability CCGT	Multiply					
TO JFE_Chiba_IPP			Capacity	2000-01-01	2100-01-01	466.1	TO Availability CCGT	Multiply					
TO NSC_Kashima_Works			Capacity	2000-01-01	2100-01-01	475	TO Availability Hard Coal	Multiply					
TO Chiba_CC_u3-2			Capacity	2000-01-01	2100-01-01	500	TO Availability Boiler	Multiply					
TO Chiba_CC_u3-3			Capacity	2000-01-01	2100-01-01	500	TO Availability Boiler	Multiply					
TO Kawasaki_CC_u1-3			Capacity	2000-01-01	2100-01-01	500	TO Availability Boiler	Multiply					
TO Kawasaki_CC_u2-1			Capacity	2000-01-01	2100-01-01	500	TO Availability Boiler	Multiply					
TO Chiba_CC_u3-1			Capacity	2000-01-01	2100-01-01	500	TO Availability CCGT	Multiply					
TO Kawasaki_CC_u1-1			Capacity	2000-01-01	2100-01-01	500	TO Availability CCGT	Multiply					
TO Kawasaki_CC_u1-2			Capacity	2000-01-01	2100-01-01	500	TO Availability CCGT	Multiply					
TO Futtsu_CC_u4-1			Capacity	2000-01-01	2100-01-01	507	TO Availability Boiler	Multiply					
TO Futtsu_CC_u4-2			Capacity	2000-01-01	2100-01-01	507	TO Availability CCGT	Multiply					
TO Futtsu_CC_u4-3			Capacity	2000-01-01	2100-01-01	507	TO Availability CCGT	Multiply					
TO Hirono_u1			Capacity	2000-01-01	2100-01-01	600	TO Availability Boiler	Multiply					
TO Hirono_u2			Capacity	2000-01-01	2100-01-01	600	TO Availability Boiler	Multiply					
TO Anegasaki_u1			Capacity	2000-01-01	2100-01-01	600	TO Availability CCGT	Multiply					
TO Anegasaki_u2			Capacity	2000-01-01	2100-01-01	600	TO Availability CCGT	Multiply					
TO Anegasaki_u3			Capacity	2000-01-01	2100-01-01	600	TO Availability CCGT	Multiply					
TO Anegasaki_u4			Capacity	2000-01-01	2100-01-01	600	TO Availability CCGT	Multiply					
TO Anegasaki_u5			Capacity	2000-01-01	2100-01-01	600	TO Availability CCGT	Multiply					
TO Anegasaki_u6			Capacity	2000-01-01	2100-01-01	600	TO Availability CCGT	Multiply					
TO Sodegaura_u1			Capacity	2000-01-01	2100-01-01	600	TO Availability CCGT	Multiply					
TO Hirono_u5			Capacity	2000-01-01	2100-01-01	600	TO Availability Hard Coal	Multiply					
TO Hirono_u6			Capacity	2000-01-01	2100-01-01	600	TO Availability Hard Coal	Multiply					
TO Isogo_u1			Capacity	2000-01-01	2100-01-01	600	TO Availability Hard Coal	Multiply					
TO Isogo_u2			Capacity	2000-01-01	2100-01-01	600	TO Availability Hard Coal	Multiply					
TO Nakoso_u8			Capacity	2000-01-01	2100-01-01	600	TO Availability Hard Coal	Multiply					
TO Nakoso_u9			Capacity	2000-01-01	2100-01-01	600	TO Availability Hard Coal	Multiply					
TO Kashima_u1			Capacity	2000-01-01	2100-01-01	600	TO Availability Liquid	Multiply					
TO Kashima_u2			Capacity	2000-01-01	2100-01-01	600	TO Availability Liquid	Multiply					
TO Kashima_u3			Capacity	2000-01-01	2100-01-01	600	TO Availability Liquid	Multiply					
TO Kashima_u4			Capacity	2000-01-01	2100-01-01	600	TO Availability Liquid	Multiply					
TO Moka_CC_u1			Capacity	2000-01-01	2100-01-01	624.1	TO Availability CCGT	Multiply					
TO Moka_CC_u2			Capacity	2000-01-01	2100-01-01	624.1	TO Availability CCGT	Multiply					
TO Kashima_Works_u2			Capacity	2000-01-01	2100-01-01	645	TO Availability Hard Coal	Multiply					
TO Hitachinaka_Kyodo_u1			Capacity	2000-01-01	2100-01-01	650	TO Availability Hard Coal	Multiply					
TO Kawasaki_CC_u2-2			Capacity	2000-01-01	2100-01-01	710	TO Availability CCGT	Multiply					
TO Kawasaki_CC_u2-3			Capacity	2000-01-01	2100-01-01	710	TO Availability CCGT	Multiply					
TO Higashi_Ogishima_u1			Capacity	2000-01-01	2100-01-01	1000	TO Availability CCGT	Multiply					
TO Higashi_Ogishima_u2			Capacity	2000-01-01	2100-01-01	1000	TO Availability CCGT	Multiply					
TO Sodegaura_u2			Capacity	2000-01-01	2100-01-01	1000	TO Availability CCGT	Multiply					
TO Sodegaura_u3			Capacity	2000-01-01	2100-01-01	1000	TO Availability CCGT	Multiply					
TO Sodegaura_u4			Capacity	2000-01-01	2100-01-01	1000	TO Availability CCGT	Multiply					
TO Hitachinaka_u1			Capacity	2000-01-01	2100-01-01	1000	TO Availability Hard Coal	Multiply					
TO Hitachinaka_u2			Capacity	2000-01-01	2100-01-01	1000	TO Availability Hard Coal	Multiply					
TO Hirono_u3			Capacity	2000-01-01	2100-01-01	1000	TO Availability Liquid	Multiply					
TO Hirono_u4			Capacity	2000-01-01	2100-01-01	1000	TO Availability Liquid	Multiply					
TO Kashima_u5			Capacity	2000-01-01	2100-01-01	1000	TO Availability Liquid	Multiply					
TO Kashima_u6			Capacity	2000-01-01	2100-01-01	1000	TO Availability Liquid	Multiply					
TO Kashiwazaki_Kariwa_Nuclear_u1			Capacity	2000-01-01	2100-01-01	1100	TO Availability Liquid	Multiply					
TO Kashiwazaki_Kariwa_Nuclear_u2			Capacity	2000-01-01	2100-01-01	1100	TO Availability Nuclear	Multiply					
TO Kashiwazaki_Kariwa_Nuclear_u3			Capacity	2000-01-01	2100-01-01	1100	TO Availability Nuclear	Multiply					
TO Kashiwazaki_Kariwa_Nuclear_u4			Capacity	2000-01-01	2100-01-01	1100	TO Availability Nuclear	Multiply					
TO Kashiwazaki_Kariwa_Nuclear_u5			Capacity	2000-01-01	2100-01-01	1100	TO Availability Nuclear	Multiply					
TO Kashiwazaki_Kariwa_Nuclear_u6			Capacity	2000-01-01	2100-01-01	1356	TO Availability Nuclear	Multiply					
TO Kashiwazaki_Kariwa_Nuclear_u7			Capacity	2000-01-01	2100-01-01	1356	TO Availability Nuclear	Multiply					
TO Biomass 1990			Fuel	1990-01-01	2040-01-01	TO Station Biomass							
TO Biomass 1995			Fuel	1995-01-01	2045-01-01	TO Station Biomass							
TO Biomass 2000			Fuel	2000-01-01	2050-01-01	TO Station Biomass							
TO Biomass 2005			Fuel	2005-01-01	2055-01-01	TO Station Biomass							
TO Biomass 2010			Fuel	2010-01-01	2060-01-01	TO Station Biomass							
TO Biomass 2015			Fuel	2015-01-01	2065-01-01	TO Station Biomass							
TO Biomass 2020			Fuel	2020-01-01	2070-01-01	TO Station Biomass							
TO Biomass 2025			Fuel	2025-01-01	2075-01-01	TO Station Biomass							
TO Biomass 2030			Fuel	2030-01-01	2080-01-01	TO Station Biomass							
TO Biomass 2035			Fuel	2035-01-01	2085-01-01	TO Station Biomass							
TO Biomass 2040			Fuel	2040-01-01	2090-01-01	TO Station Biomass							
TO Biomass 2045			Fuel	2045-01-01	2095-01-01	TO Station Biomass							
TO Biomass 2050			Fuel	2050-01-01	2100-01-01	TO Station Biomass							
TO Biomass 2055			Fuel	2055-01-01	2105-01-01	TO Station Biomass							
TO Biomass 2060			Fuel	2060-01-01	2110-01-01	TO Station Biomass							
TO Biomass 2065			Fuel	2065-01-01	2115-01-01	TO Station Biomass							
TO Coal 1990			Fuel	1990-01-01	2040-01-01	TO Station Coal							
TO Coal 1995			Fuel	1995-01-01	2045-01-01	TO Station Coal							
TO Coal 2000			Fuel	2000-01-01	2050-01-01	TO Station Coal							
TO Coal 2005			Fuel	2005-01-01	2055-01-01	TO Station Coal							
TO Coal 2010			Fuel	2010-01-01	2060-01-01	TO Station Coal							
TO Coal 2015			Fuel	2015-01-01	2065-01-01	TO Station Coal							
TO Coal 2020			Fuel	2020-01-01	2070-01-01	TO Station Coal							
TO Coal 2025			Fuel	2025-01-01	2075-01-01	TO Station Coal							
TO Coal 2030			Fuel	2030-01-01	2080-01-01	TO Station Coal							
TO Coal 2035			Fuel	2035-01-01	2085-01-01	TO Station Coal							
TO Coal 2040			Fuel	2040-01-01	2090-01-01	TO Station Coal							
TO Coal 2045			Fuel	2045-01-01	2095-01-01	TO Station Coal							
TO Coal 2050			Fuel	2050-01-01	2100-01-01	TO Station Coal							
TO Coal 2055			Fuel	2055-01-01	2105-01-01	TO Station Coal							
TO Coal 2060			Fuel	2060-01-01	2110-01-01	TO Station Coal							
TO Coal 2065			Fuel	2065-01-01	2115-01-01	TO Station Coal							
TO Kamisu			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Suzukawa_Energy_Center			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Nakoso_u10			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Negishi_IGCC			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO NSC_Kashima_Works			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Hirono_u5			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Hirono_u6			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Isogo_u1			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Isogo_u2			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Nakoso_u8			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Nakoso_u9			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Kashima_Works_u2			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Hitachinaka_Kyodo_u1			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Hitachinaka_u1			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO Hitachinaka_u2			Fuel	2000-01-01	2100-01-01	TO Station Coal							
TO CCGT 1990			Fuel	1990-01-01	2040-01-01	TO Station Gas							
TO CCGT 1995			Fuel	1995-01-01	2045-01-01	TO Station Gas							
TO CCGT 2000			Fuel	2000-01-01	2050-01-01	TO Station Gas							
TO CCGT 2005			Fuel	2005-01-01	2055-01-01	TO Station Gas							
TO CCGT 2010			Fuel	2010-01-01	2060-01-01	TO Station Gas							
TO CCGT 2015			Fuel	2015-01-01	2065-01-01	TO Station Gas							
TO CCGT 2020			Fuel	2020-01-01	2070-01-01	TO Station Gas							
TO CCGT 2025			Fuel	2025-01-01	2075-01-01	TO Station Gas							
TO CCGT 2030			Fuel	2030-01-01	2080-01-01	TO Station Gas							
TO CCGT 2031			Fuel	2031-01-01	2081-01-01	TO Station Gas							
TO CCGT 2032			Fuel	2032-01-01	2082-01-01	TO Station Gas							
TO CCGT 2033			Fuel	2033-01-01	2083-01-01	TO Station Gas							
TO CCGT 2034			Fuel	2034-01-01	2084-01-01	TO Station Gas							
TO CCGT 2035			Fuel	2035-01-01	2085-01-01	TO Station Gas							
TO CCGT 2036			Fuel	2036-01-01	2086-01-01	TO Station Gas							
TO CCGT 2037			Fuel	2037-01-01	2087-01-01	TO Station Gas							
TO CCGT 2038			Fuel	2038-01-01	2088-01-01	TO Station Gas							
TO CCGT 2039			Fuel	2039-01-01	2089-01-01	TO Station Gas							
TO CCGT 2040			Fuel	2040-01-01	2090-01-01	TO Station Gas							
TO CCGT 2041			Fuel	2041-01-01	2091-01-01	TO Station Gas							
TO CCGT 2042			Fuel	2042-01-01	2092-01-01	TO Station Gas							
TO CCGT 2043			Fuel	2043-01-01	2093-01-01	TO Station Gas							
TO CCGT 2044			Fuel	2044-01-01	2094-01-01	TO Station Gas							
TO CCGT 2045			Fuel	2045-01-01	2095-01-01	TO Station Gas							
TO CCGT 2046			Fuel	2046-01-01	2096-01-01	TO Station Gas							
TO CCGT 2047			Fuel	2047-01-01	2097-01-01	TO Station Gas							
TO CCGT 2048			Fuel	2048-01-01	2098-01-01	TO Station Gas							
TO CCGT 2049			Fuel	2049-01-01	2099-01-01	TO Station Gas							
TO CCGT 2050			Fuel	2050-01-01	2100-01-01	TO Station Gas							
TO CCGT 2051			Fuel	2051-01-01	2101-01-01	TO Station Gas							
TO CCGT 2052			Fuel	2052-01-01	2102-01-01	TO Station Gas							
TO CCGT 2053			Fuel	2053-01-01	2103-01-01	TO Station Gas							
TO CCGT 2054			Fuel	2054-01-01	2104-01-01	TO Station Gas							
TO CCGT 2055			Fuel	2055-01-01	2105-01-01	TO Station Gas							
TO CCGT 2056			Fuel	2056-01-01	2106-01-01	TO Station Gas							
TO CCGT 2057			Fuel	2057-01-01	2107-01-01	TO Station Gas							
TO CCGT 2058			Fuel	2058-01-01	2108-01-01	TO Station Gas							
TO CCGT 2059			Fuel	2059-01-01	2109-01-01	TO Station Gas							
TO CCGT 2060			Fuel	2060-01-01	2110-01-01	TO Station Gas							
TO CCGT 2061			Fuel	2061-01-01	2111-01-01	TO Station Gas							
TO CCGT 2062			Fuel	2062-01-01	2112-01-01	TO Station Gas							
TO CCGT 2063			Fuel	2063-01-01	2113-01-01	TO Station Gas							
TO CCGT 2064			Fuel	2064-01-01	2114-01-01	TO Station Gas							
TO CCGT 2065			Fuel	2065-01-01	2115-01-01	TO Station Gas							
TO OCGT 1990			Fuel	1990-01-01	2040-01-01	TO Station Gas							
TO OCGT 1995			Fuel	1995-01-01	2045-01-01	TO Station Gas							
TO OCGT 2000			Fuel	2000-01-01	2050-01-01	TO Station Gas							
TO OCGT 2005			Fuel	2005-01-01	2055-01-01	TO Station Gas							
TO OCGT 2010			Fuel	2010-01-01	2060-01-01	TO Station Gas							
TO OCGT 2015			Fuel	2015-01-01	2065-01-01	TO Station Gas							
TO OCGT 2020			Fuel	2020-01-01	2070-01-01	TO Station Gas							
